timestamp,open,high,low,close,volume,sma_5,sma_10,sma_20,sma_50,ema_5,ema_10,ema_20,ema_50,rsi_14,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,close_open_ratio,high_low_ratio,volume_sma_20,volume_ratio,return_1h,return_3h,return_6h,return_12h,return_24h,day_of_week,hour_of_day
2024-11-14 15:00:00,0.0551,0.05636,0.0551,0.05604,55892.81544,0.056582,0.057204,0.058182500000000005,0.0611456,0.056625295046113674,0.05716369784120728,0.05819429821068996,0.060521845857777985,38.16733067729083,-0.0013843195818600135,-0.0013399709569697949,-4.434862489021861e-05,0.058182500000000005,0.061301513845500095,0.055063486154499915,1.017059891107078,1.0228675136116152,127417.69324500002,0.4386581958639663,0.027658815132048487,0.036402569593147804,0.05389007851534622,0.036045681655960005,0.07869379014989297,3,15
2024-11-14 16:00:00,0.05601,0.05759,0.0556,0.05759,50956.12842,0.056894,0.057197,0.057994500000000004,0.0609744,0.05694686336407579,0.057241207324624135,0.05813674600014805,0.06040687151041414,50.76060848678944,-0.0012646196206202928,-0.0013249006896998944,6.028106907960155e-05,0.057994500000000004,0.060740609017654316,0.05524839098234569,1.0282092483485092,1.0357913669064749,129597.87727600001,0.3931864432584844,0.0024309776002777728,0.02048966834519872,0.02639347108873058,-0.020142385830873466,0.05921166869248129,3,16
2024-11-14 17:00:00,0.05792,0.05792,0.05767,0.05773,30985.77447,0.057125999999999996,0.057148,0.057874,0.0608628,0.05720790890938386,0.05733007872014702,0.05809800828584824,0.06030189615706457,52.25806451612903,-0.0011452578889296905,-0.0012889721295458536,0.00014371424061616314,0.057874,0.060428528692754405,0.0553194713072456,0.9967196132596685,1.004335009537021,129662.032208,0.23897338289664885,0.006062705698943516,0.023384721981638767,-0.008661008141347515,0.01403083318898335,0.04798198510306606,3,17
2024-11-14 18:00:00,0.05775,0.05827,0.05775,0.05808,11802.31371,0.057030000000000004,0.057145,0.057760500000000006,0.060743200000000004,0.05749860593958925,0.057466428043756644,0.05809629321100555,0.06021476297443459,49.57410562180578,-0.0010107692628025244,-0.0012333315561971878,0.00022256229339466332,0.057760500000000006,0.060038582989108046,0.05548241701089197,1.0057142857142856,1.009004329004329,124928.30579099999,0.09447269484102981,0.011880165289256173,0.016873278236914535,-0.004132231404958664,0.03409090909090917,0.03409090909090917,3,18
2024-11-14 19:00:00,0.05817,0.05877,0.05817,0.05877,24624.23287,0.05764199999999999,0.057252000000000004,0.057672999999999995,0.0606024,0.05792240395972617,0.05770344112670998,0.05816045576233835,0.06015810560288813,50.95277547638775,-0.0008388392079985915,-0.0011544330865574687,0.0003155938785588772,0.057672999999999995,0.0596143516723638,0.05573164832763619,1.0103145951521404,1.0103145951521404,120526.392078,0.20430573292249676,0.005274800068061802,0.005785264590777661,-0.01650501956780681,-0.006125574272588197,0.021439509954058078,3,19
2024-11-14 20:00:00,0.05867,0.05915,0.05808,0.05908,261547.16884,0.05825,0.057416,0.05767950000000001,0.0604624,0.05830826930648412,0.05795372455821725,0.05824803140402041,0.06011582695179448,56.17391304347826,-0.0006698474077049196,-0.001057515950786959,0.0003876685430820393,0.05767950000000001,0.05963963399112361,0.055719366008876406,1.006988239304585,1.018422865013774,132623.9786395,1.9720956309940034,-0.0003385240352065111,-0.031313473256601165,-0.008293838862559189,0.004062288422477911,0.0218348002708193,3,20
2024-11-14 21:00:00,0.05908,0.06048,0.05893,0.05906,151792.07996,0.058544,0.057719,0.05768200000000001,0.0603442,0.05855884620432275,0.058154865547632294,0.05832536174649466,0.060074421973292734,53.83211678832117,-0.0005314082774725074,-0.0009522944161240687,0.00042088613865156135,0.05768200000000001,0.05964939314563053,0.05571460685436949,0.9996614759647935,1.0263023926692685,138122.81705900002,1.0989645533739807,0.0008465966813411274,-0.020656959024720645,-0.016931933626820217,0.022519471723670748,0.017609210971893052,3,21
2024-11-14 22:00:00,0.05899,0.05977,0.05899,0.05911,23027.03239,0.058820000000000004,0.057973,0.057767500000000006,0.0602326,0.058742564136215175,0.058328526357153694,0.05840008919920945,0.06003660150375185,54.58715596330276,-0.0004129000326753493,-0.0008444155394343248,0.00043151550675897554,0.057767500000000006,0.0598296386445809,0.05570536135541911,1.0020342430920495,1.0132225800983217,137502.69492850002,0.16746604422534278,-0.03180510911859247,-0.022162070715615045,-0.045339198105227574,0.021654542378616082,0.01624090678396195,3,22
2024-11-14 23:00:00,0.05886,0.05886,0.05708,0.05723,30469.43204,0.05865,0.05784,0.0577705,0.060088800000000005,0.05823837609081012,0.05812879429221665,0.05828865213261808,0.059926538699683146,48.100242522231206,-0.0004653177892282867,-0.0007685959893931173,0.0003032782001648306,0.0577705,0.059829150298771464,0.05571184970122854,0.972307169554876,1.0311843027330063,137218.914601,0.22204979633163452,0.010658745413244741,0.023763760265594902,0.022890092608771617,0.05521579591123538,0.04787698759391934,3,23
2024-11-15 00:00:00,0.05813,0.05826,0.05784,0.05784,11698.6601,0.058464,0.058053,0.0577535,0.0599084,0.05810558406054008,0.058076286239086346,0.05824592335808303,0.05984471365263675,51.57232704402517,-0.00045242209662185034,-0.000705361210838864,0.00025293911421701365,0.0577535,0.05980350924259797,0.05570349075740203,0.9950111818338208,1.0072614107883817,103307.529796,0.11324111730385178,-0.0006915629322269412,0.003803596127247566,0.0383817427385893,0.04391424619640394,0.04183955739972345,4,0
