datetime,open,high,low,close,volume,timestamp,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,bb_upper,bb_lower,rsi_14,macd,macd_signal,macd_hist,high_low_ratio,price_change_1,return_1h,price_change_3,return_3h,price_change_6,return_6h,price_change_12,return_12h,price_change_24,return_24h,volume_sma_5,volume_sma_10,volume_sma_20,volume_change
2020-03-16 03:00:00,123.32,123.32,122.69,122.69,5.59151762,1584327600,122.782,123.06452855776784,123.86999999999998,123.4857831826307,124.03799999999998,123.83386062377005,125.4272,126.55365506139195,131.7023,137.93610990150717,129.37153087356657,118.70446912643341,46.45196506550217,-0.503205528953302,-0.4198037278630529,-0.08340180109024903,1.0051348928193007,-0.4399999999999977,0.0,1.0300000000000011,-0.08704865922243044,-10.740000000000009,-0.11940663460754741,-1.710000000000008,-0.06740565653272468,1.6099999999999994,-0.046051022903252026,10.047364679999824,41.914256103,40.9264011855,-0.3467491571060779
2020-07-26 09:00:00,315.37,315.66,313.33,315.6,85.80613965,1595754000,310.16599800000006,311.44795026114764,306.381998,307.69151165450864,301.426999,302.1520207000156,288.8089992,290.8558491700136,274.6952993,278.2914504903172,318.66205488330866,284.1919431166914,77.28553764924516,7.02021560307287,6.1704874223667785,0.8497281807060917,1.0074362493218014,-0.12000000000000455,-0.01942332065906205,9.460000000000036,-0.036850443599492966,12.110000000000014,-0.014353612167300467,12.5,-0.013878326996197732,33.04000000000002,0.02563371356147015,182.21286858799982,96.75759704499994,99.70873566849995,-0.19582720585834235
2020-07-26 10:00:00,314.37,318.95,304.89,309.47,352.78326296,1595757600,311.56800000000004,310.78863350743177,307.15699800000004,308.0148731718707,302.708999,302.84897110953796,289.6005992,291.5858158692287,275.3527993,278.90884751031086,318.1542434049337,287.2637545950663,55.83929876094752,6.740774812097584,6.28454490031294,0.4562299117846438,1.046114992292302,-6.1299999999999955,-0.0011309658448315218,-1.4399999999999977,-0.005848709083271397,6.560000000000002,-0.0033282709147899325,3.4700000000000273,0.00904772675865173,27.02000000000004,0.044527740976508134,124.55833058999978,131.60962062399994,116.93216147149997,3.1113988392787455
2020-07-26 11:00:00,309.72,310.02999,307.73,309.12,48.95144047,1595761200,312.16400000000004,310.23242233828785,307.87799800000005,308.2158053224396,303.886499,303.44621195624865,290.3297992,292.2734309331806,276.0256993,279.507088153671,317.28535599805946,290.48764200194057,60.08712460648482,6.417101544956267,6.311056229241606,0.10604531571466147,1.0074740519286387,-0.35000000000002274,-0.01666019668737051,-6.600000000000023,0.013781055900621064,6.66001,-0.0010675465838508869,4.600000000000023,0.0031055900621117516,26.220010000000002,0.05263328157349889,125.3867116099998,133.02713203899995,118.99929540999995,-0.8612421687489457
2020-07-26 12:00:00,308.56,309.22,300.29,303.97,165.77726493,1595764800,310.776,308.14494822552524,307.97899900000004,307.4438407183597,304.681999,303.49609653184405,290.8993992,292.73211991619314,276.6395993,279.99150224963796,315.8235475919631,293.5404504080369,46.83702285009487,5.679555805230734,6.184756144439432,-0.5052003392086979,1.0297379200106564,-5.149999999999977,0.012139355857485823,-11.629999999999995,0.023357568181070487,-2.169999999999959,0.00694147448761373,2.25,0.038326150606967646,18.890000000000043,0.07128992992729533,152.0038460599998,148.76232137299996,125.98793511099996,2.386565611518561
2020-07-26 13:00:00,305.48,307.66,305.48,307.66,20.191854149999998,1595768400,309.164,307.9832988170168,308.395999,307.48314240593066,305.215999,303.8926587669065,291.5473992,293.3175269783032,277.2867993,280.53939329419956,315.8137304378681,294.6182675621319,54.57725680626432,5.331341270628286,6.014073169677204,-0.6827318990489175,1.007136310069399,3.6899999999999977,0.01859195215497622,-1.8100000000000023,0.002535266202951192,-3.25,0.0030878242215433005,5.75,0.044399661964506176,23.689999999999998,0.05304556978482733,134.7019924319998,149.96996354499996,123.57768065999997,-0.8781988944109672
2020-07-26 14:00:00,306.75,313.38,306.74,313.38,41.96515934,1595772000,308.72,309.78219921134456,309.44299900000004,308.55529833212506,306.150999,304.79621507482017,292.32739920000006,294.1042906262129,277.9832993,281.18970233787877,316.11557539143547,296.18642260856456,65.66361329198637,5.4540638857332056,5.902071312888404,-0.4480074271551988,1.0216469974571298,5.71999999999997,-0.007371242580892168,4.259999999999991,-0.014646754738655843,-2.340000000000032,-0.007977535260705881,10.42000999999999,0.034111940774778304,29.55000000000001,0.017167655881038968,125.93379636999978,154.07333247899996,118.03139380649998,1.0783212392607346
2020-07-26 15:00:00,312.0,312.02,310.33999,311.07,25.9353981,1595775600,309.04,310.2114661408964,310.304,309.0125168171932,306.891499,305.3937184010278,293.0823992,294.7696125624398,278.6539993,281.78139140049507,315.9182268242079,297.8647711757921,61.64208864154107,5.303786004282813,5.782414251167287,-0.47862824688447425,1.0054134499392102,-2.3100000000000023,-0.008454688655286535,7.099999999999966,-0.016041405471437287,-4.53000000000003,0.0004822065772978057,7.579999999999984,0.04188767801459492,25.5,0.006365126820329969,60.5642233979998,92.56127699399995,118.22863998549997,-0.3819778476265878
2020-07-26 16:00:00,308.49,312.33999,307.95999,308.44,19.85385498,1595779200,308.904,309.6209774272643,310.534,308.9084228504308,307.02749900000003,305.6838404580728,293.7623992,295.30570618744224,279.3061993,282.30928464008923,316.0618678527821,297.993130147218,56.695999489736444,4.915804347826963,5.6090922704992225,-0.6932879226722592,1.0142226267769394,-2.6299999999999955,0.0011347425755414697,0.7799999999999727,0.0005511606795487456,-1.0300000000000296,0.012417325898067544,5.529999999999973,0.04856698223317335,20.379999999999995,0.025061600311243826,54.74470629999979,90.06570895499995,92.46900902449997,-0.23448813457773754
2020-07-26 17:00:00,308.14999,308.79,305.5,308.79,104.24474667,1595782800,309.86800000000005,309.3439849515096,310.322,308.8868914230797,307.311999,305.97966517635155,294.3859992,295.8345020232288,279.96299930000004,282.83365524127555,316.1824882653118,298.4415097346882,56.504660527903525,4.5837297811127655,5.404019772621932,-0.8202899915091661,1.0107692307692309,0.35000000000002274,-0.008776190938825867,-4.589999999999975,0.006768353897470769,-0.3299999999999841,0.0041775964247545705,6.330010000000016,0.04702224812979683,11.810000000000002,0.047378477282295384,42.438202647999795,97.22102435399995,94.85607212949996,4.250604820827597
2020-07-26 18:00:00,305.48,306.18,305.48,306.08,17.78942109,1595786400,309.552,308.2559899676731,309.358,308.37654752797425,307.31599900000003,305.9892208738419,294.9221992,296.236286257612,280.5838993,283.29397889986416,316.18406903555376,298.4479289644463,53.697222441230444,4.05513882677991,5.134243583453528,-1.079104756673618,1.0022914757103574,-2.7100000000000364,0.008265812859383326,-4.990000000000009,0.016792995295347835,2.109999999999957,0.03116832200731845,-0.060000000000002274,0.0717132775744902,11.399999999999977,0.055541035023523255,41.95771603599979,88.32985423399995,89.73154957999996,-0.8293494717166451
2020-07-26 19:00:00,308.22,309.20999,307.05,308.61,35.05825919,1595790000,308.598,308.3739933117821,308.659,308.4189934319789,307.52049900000003,306.2388188858569,295.5411992,296.7215299337841,281.2250993,283.79528624838173,316.3053314720396,298.73566652796046,56.840943973093665,3.796611568236756,4.866717180410173,-1.0701056121734176,1.007034652336753,2.5300000000000296,0.0073555620362268925,0.17000000000001592,0.011859628657528765,0.9499999999999886,0.04118466673147325,-2.3000000000000114,0.03625935646933032,12.350000000000023,0.04753572470107881,40.57633600599979,83.25506618799996,90.00633161649996,0.9707363726247036
2020-07-26 20:00:00,307.77999,310.88,307.11,310.88,5.07427465,1595793600,308.56,309.2093288745214,308.8,308.8664491716191,307.978499,306.6808361348229,296.10379919999997,297.27676405402786,281.8954993,284.3316172137603,316.439160486377,299.517837513623,55.44327055581075,3.7318781141844966,4.639749367165038,-0.9078712529805415,1.012275731822474,2.269999999999982,0.0010936695831189613,2.089999999999975,-0.00257334019557387,-2.5,0.04242794647452386,-4.840000000000032,0.03557642820380846,5.159999999999968,0.040337107565620256,36.4041113159998,48.484167356999954,90.04689399049997,-0.8552616482609786
2020-07-26 21:00:00,311.12,312.66,310.94,311.22,5.98723927,1595797200,309.116,309.8795525830143,309.01,309.29436750405193,308.44399899999996,307.11313745531595,296.6727992,297.8235576205366,282.5594993,284.86406043725015,316.5142837971469,300.373714202853,50.396318077218105,3.665755002158562,4.444950494163743,-0.7791954920051811,1.0055316138161705,0.34000000000003183,0.003373819163292602,5.140000000000043,0.01413790887475086,0.1500000000000341,0.04138551506972554,-4.3799999999999955,0.040068119015487236,8.120000000000005,0.03467000835421885,33.63078817399979,44.187747236999954,88.60743963799997,0.17992022170104627
2020-07-26 22:00:00,310.5,312.27,310.5,312.27,13.51935091,1595800800,309.812,310.6763683886762,309.84000000000003,309.8353915942243,308.90949950000004,307.60426722147633,297.1959992,298.3900847726724,283.2364993,285.40675230977985,316.717662893303,301.1013361066971,45.12022630834506,3.6559348431392777,4.287147363958851,-0.6312125208195729,1.0057004830917873,1.0499999999999545,-0.007013161687001612,3.659999999999968,0.02898133025907068,3.829999999999984,0.03570627982194896,2.7999999999999545,0.035161879143049246,6.269999999999982,0.04873987254619405,15.485709021999796,28.96195583499995,88.86213860399997,1.2580274982061974
2020-07-26 23:00:00,311.16,311.16,309.95999,310.08,8.39226659,1595804400,310.61199999999997,310.47757892578414,310.082,309.87986584981985,309.23899950000003,307.8400512956215,297.6903992,298.84851282080297,283.8889993,285.89533147196244,316.6292194323223,301.84877956767775,42.62426509887756,3.4318770565215004,4.116093302471381,-0.6842162459498802,1.003871499673232,-2.1899999999999977,0.017866357069143524,-0.8000000000000114,0.04511738906088758,1.2899999999999636,0.042666408668730726,0.9599999999999795,0.049374355005159964,5.560000000000002,0.043891898864809153,13.606278121999797,27.78199707899995,88.87598031199997,-0.3792404202044638
2020-07-27 00:00:00,311.18,317.8,311.18,315.62,17.48539119,1595808000,312.014,312.1917192838561,310.306,310.92352660439803,309.8744995,308.58099879127656,298.3743992,299.50621820037935,284.5887993,286.48393876954736,317.1583192510638,302.5906797489362,58.34917187075749,3.6591608184987194,4.024706805676849,-0.3655459871781295,1.0212738607879683,5.5400000000000205,0.01805969203472535,4.399999999999977,0.026867752360433483,9.54000000000002,0.03931943476332278,11.649999999999977,0.03174703757683295,13.899999999999977,0.027849946137760595,10.091704521999796,25.334020263999953,89.70367637149997,1.0835123625404282
2020-07-27 01:00:00,316.77,325.59,316.77,321.32,275.29890927,1595811600,314.102,315.2344795225707,311.331,312.8137944945075,310.8175,309.79423700163113,299.2363992,300.3616606238939,285.3319993,287.1737617642098,318.8992686313192,302.7357313686808,64.46183025130392,4.250233158298556,4.069812076201191,0.1804210820973653,1.027843545790321,5.699999999999989,0.008558446408564624,9.050000000000011,0.00653554089381303,12.70999999999998,-0.0047304867421884556,13.659999999999968,0.008278351798829853,19.409999999999968,0.008869662641603382,64.1366314459998,50.270371380999954,71.41582418749996,14.744509589665062
2020-07-27 02:00:00,323.78,324.07,322.82,324.07,9.40710009,1595815200,316.672,318.17965301504717,312.894,314.86037731368793,311.714,311.15383347766624,300.0989992,301.2913994229569,285.9516993,287.9043803431363,321.42478272088704,302.00321727911296,75.2639517345399,4.884261536679617,4.232701968296876,0.6515595683827407,1.0038721268818536,2.75,9.257259234130011e-05,13.990000000000009,-0.0023451723393094204,13.189999999999998,-0.006572654056222427,10.689999999999998,-0.016385348844385472,21.11000999999999,-0.01178757675810782,64.82060360999981,49.225695891999955,69.64570242349997,-0.9658295046829483
2020-07-27 03:00:00,326.62,329.19,324.1,324.1,27.90347844,1595818800,319.038,320.1531020100315,314.425,316.5403087111992,312.37350000000004,312.3868017178885,300.9429994,302.1858543475468,286.55679929999997,288.6211252868366,323.53725201027925,301.2097479897208,72.75747508305643,5.327739479437753,4.451709470525052,0.8760300089127009,1.0157050293119407,0.03000000000002956,-0.0020981178648565857,8.480000000000018,0.012125887071891217,12.879999999999995,-0.0012650416538105835,13.03000000000003,-0.034094415303918546,20.610000000000014,-0.013637766121567418,67.6974291159998,41.59156906899996,69.40629671149998,1.9662146860393404
2020-07-27 04:00:00,325.66,325.97,321.99,323.42,11.0435594,1595822400,321.706,321.2420680066877,316.159,317.7911616727993,312.7585,313.43758250666104,301.74859940000005,303.0185659417607,287.14529930000003,289.31021191482006,324.89674798766987,300.6202520123302,66.15186615186613,5.560233714026765,4.673414319225395,0.8868193948013703,1.0123606323177738,-0.6800000000000068,-0.0003401150207161807,2.1000000000000227,-0.011192876136293384,11.150000000000034,-0.0005256323047431177,14.980000000000018,-0.022416671819924572,20.50999999999999,-0.007266093624389458,68.2276876779998,40.91698289999995,64.62341856699996,-0.6042228418314717
2020-07-27 05:00:00,324.72,325.32,323.3,323.31,3.94274731,1595826000,323.244,321.9313786711252,317.629,318.79458682319944,313.144,314.3778127441219,302.5497994,303.8143084538485,287.7457993,289.9834750452196,326.12284010711124,300.16515989288877,71.19113573407196,5.670247901080472,4.872781035596411,0.7974668654840613,1.0062480668110114,-0.11000000000001364,0.014598991679811935,-0.7599999999999909,-0.00423741919519971,13.230000000000018,0.006433453960595026,14.519999999999982,0.0003402307383006953,20.850009999999997,-0.019269431814667115,65.5191589019998,37.80543171199996,60.53024894999997,-0.6429821973882804
2020-07-27 06:00:00,323.2,328.45,323.2,328.03,129.23109557,1595829600,324.586,323.9642524474168,319.344,320.47375285534497,314.072,315.67802105420554,303.4465994,304.7639434164427,288.3893993,290.7368715789776,328.51615685902306,299.62784314097695,81.6273813367774,6.068347359301185,5.111894300337366,0.9564530589638194,1.016243811881188,4.71999999999997,-0.025089168673596784,3.92999999999995,-0.013230497210620862,12.409999999999968,-0.0072859189708257555,21.94999999999999,-0.01509008322409533,21.889999999999986,-0.03774045056854558,36.305596161999794,50.221113803999955,49.352640580499965,31.776915538622234
2020-07-27 07:00:00,327.11,327.11,319.8,319.8,78.63361562,1595833200,323.732,322.57616829827793,320.202,320.3512523361913,314.60600000000005,316.07059047761453,304.1647994,305.3535926942293,288.9485993,291.3123790724632,329.0689798196222,300.1430201803779,64.16988416988414,5.654569472046148,5.220429334679123,0.4341401373670255,1.0228580362726705,-8.229999999999961,0.006691682301438462,-3.6200000000000045,0.010787992495309595,-1.5199999999999818,0.013070669168230076,11.189999999999998,0.010881801125703472,8.889999999999986,-0.014102564102564052,50.1508992679998,57.485751438999955,50.83674933799996,-0.39152712995915995
2020-07-27 08:00:00,320.41,321.94,316.94,321.94,71.17313617,1595836800,323.3,322.364112198852,321.169,320.6401155477929,315.5045,316.62958186069886,304.9145994,306.0040400395536,289.5379993,291.9188666155827,329.4072562204749,301.6017437795251,70.7157784743992,5.436657230213314,5.2636749137859615,0.17298231642735207,1.015775856629015,2.1399999999999864,0.005435795489842743,-1.3700000000000045,0.01071628253711876,-2.1299999999999955,-0.009877616947257306,11.060000000000002,0.0045971298999814,6.21999999999997,-0.025066782630303708,58.8048308139998,63.25112996499996,46.106542899999965,-0.09487646461601174
2020-07-27 09:00:00,322.14,324.61,322.06,323.69,11.09521395,1595840400,323.354,322.8060747992347,322.53,321.19463999364876,316.30600000000004,317.3020026358704,305.7237994,306.697607096826,290.15699930000005,292.5479979697296,330.15275283993196,302.4592471600681,70.10666666666667,5.343573197663773,5.279654570561524,0.0639186271022485,1.0079177792957834,1.75,-0.001359325280360868,-4.339999999999975,0.006024282492508304,-0.410000000000025,-0.03287095677963481,12.46999999999997,-0.005190151070468718,8.089999999999975,-0.04173746485835206,58.81516172399979,63.52142470099996,45.65171088999997,-0.8441095257696862
2020-07-27 10:00:00,323.9,324.7,322.92,323.25,105.17407197,1595844000,323.342,322.9540498661565,323.293,321.5683418129853,316.79949999999997,317.8684785753113,306.50179940000004,307.3467205440093,290.7683993,293.15595840597257,330.90822440053176,302.69077559946817,67.33950098121673,5.174648976177252,5.25865345168467,-0.08400447550741763,1.005512201164375,-0.4399999999999977,0.006620262954369682,3.4499999999999886,0.002258313998453332,-0.17000000000001592,-0.02190255220417625,10.980000000000018,0.013116782675947514,13.779999999999973,-0.030038669760247383,79.0614266559998,72.29029277899996,48.81215652149997,8.47922883181536
2020-07-27 11:00:00,325.67,326.82,322.98,325.39,237.64877400999998,1595847600,322.81399999999996,323.76603324410434,323.7,322.2631887560789,317.5155,318.5848139490912,307.3583994,308.05430013051875,291.3966993,293.79425625931964,331.8515634323539,303.17943656764606,68.90846010141445,5.154042831409413,5.23773132762962,-0.08368849622020669,1.0118892810700353,2.1399999999999864,0.0007683087986722903,3.4499999999999886,-0.020375549340791,2.079999999999984,-0.0060542733335381405,15.310000000000002,-0.0052244998309720625,16.269999999999982,-0.026583484434063664,100.74496234399979,68.52527925299995,59.39782531699997,1.2595756687806787
2020-07-27 12:00:00,325.27,325.9,323.99,325.64,19.94570876,1595851200,323.982,324.3906888294029,323.857,322.8771544367918,318.3755,319.2567364301301,308.22219939999997,308.743935419518,292.0173993,294.4248650462638,332.4809949725518,304.2700050274482,68.23016089446416,5.099105905093779,5.210006243122452,-0.11090033802867261,1.0058952436803603,0.25,-0.0050976538508781255,1.9499999999999886,-0.038662326495516486,-2.3899999999999864,-0.00786144208328221,10.019999999999982,-0.0037771772509518353,21.66999999999996,-0.02877410637513822,89.0073809719998,69.57914011999995,59.40241800599996,-0.9160706431451622
2020-07-27 13:00:00,326.04,326.59,322.27,323.98,108.89453609,1595854800,324.39,324.2537925529353,323.845,323.07767181192054,319.135,319.706571055832,309.0437996,309.3414281481643,292.6227993,295.01011524336747,332.69248385286454,305.57751614713544,69.23076923076931,4.865533032281348,5.141111600954232,-0.27557856867288333,1.013404908927297,-1.6599999999999682,-0.016112105685536227,0.7300000000000182,-0.024106426322612506,4.180000000000007,-0.0021606271992099524,2.660000000000025,0.0005864559540711412,16.319999999999993,-0.02740909932711899,96.5516609559998,77.67824588499995,59.63490747699998,4.459547083550217
2020-07-27 14:00:00,324.47,324.47,318.74,318.76,185.1041217,1595858400,323.404,322.42252836862355,323.379,322.2926405733895,319.769,319.6164214314671,309.71739959999996,309.71078390705986,293.1730993,295.4804099910236,331.86287822519904,307.67512177480097,54.383026242322714,4.2106764164621495,4.955024564055816,-0.7443481475936666,1.0179770345736336,-5.220000000000027,-0.01791316350859573,-6.6299999999999955,0.01461914920316243,-3.180000000000007,0.01461914920316243,-5.310000000000002,0.004674363157234351,5.3799999999999955,0.0013176057221735427,131.3534425059998,95.08430211499996,68.00064250749998,0.6998476539448564
2020-07-27 15:00:00,318.02,318.34,310.1,313.05,245.85277056,1595862000,321.364,319.298352245749,322.353,320.6121604691369,319.99100000000004,318.99104796180353,310.2989996,309.8417335577634,293.66539930000005,295.82832266446866,331.3639131573155,308.6180868426846,38.459391571308956,3.194128624393329,4.6028453761233195,-1.4087167517299903,1.0265720735246693,-5.7099999999999795,0.00996645903210358,-12.589999999999975,0.032039610285896636,-10.639999999999986,0.028621625938348494,-11.050000000000011,0.02117872544321986,1.9800000000000182,0.026832774317201658,159.4891822239998,119.27530443999994,78.54036807599996,0.32818636506893073
2020-07-27 16:00:00,317.27,319.35,316.17,316.17,90.61109575,1595865600,319.52000000000004,318.2555681638327,321.16700000000003,319.8044949292938,320.25550000000004,318.72237672734605,310.94579960000004,310.08990086922364,294.1821993,296.2311281562614,330.9628068509139,309.54819314908616,39.088397790055254,2.6101766092465937,4.204311622747975,-1.594135013501381,1.0100578802542937,3.1200000000000045,0.022930701837619027,-7.810000000000002,0.02248790207799578,-7.079999999999984,0.035803523420944394,-7.25,0.015497991586804538,7.730000000000018,-0.0027200556662555497,130.08164657199978,115.41330445799994,82.81720913099997,-0.6314416325526562
2020-07-27 17:00:00,315.91,323.42,315.61,323.42,239.10351972,1595869200,319.076,319.9770454425552,321.529,320.461859487604,320.8655,319.1697694199798,311.7027996,310.6126498547443,294.76739940000004,296.7695216581176,330.76501933972156,310.96598066027843,49.21695071395669,2.7012663226303175,3.9037025627244435,-1.202436240094126,1.024745730490162,7.25,-0.0010512646094862355,4.660000000000025,0.0,-1.9699999999999704,0.000834827778121161,0.11000000000001364,-0.01960299301218238,14.629999999999995,-0.01722218786716956,173.9132087639998,131.46029486799995,94.47302315349995,1.6387885251900842
2020-07-27 18:00:00,324.11,325.0,321.33,323.08,68.56390209,1595872800,318.896,321.0113636283702,321.64300000000003,320.9378850353123,321.406,319.54217233236267,312.4031996,311.1015655467151,295.3530994,297.29052122924395,330.47510173696463,312.3368982630354,49.605385329619274,2.714726738271395,3.665907397833834,-0.9511806595624392,1.0114212803037377,-0.34000000000003183,0.0006190417234122059,10.029999999999973,-0.003311873220255057,-2.5600000000000023,0.004116627460690969,-4.949999999999989,-0.022997400024761694,17.0,-0.021325987371548782,165.8470819639998,131.19937145999998,97.22525071249996,-0.7132459523377526
2020-07-27 19:00:00,323.13,323.28,321.3,323.28,68.25105045,1595876400,319.8,321.7675757522468,321.602,321.36372411980096,322.066,319.8981559197567,312.9291996,311.5791512115498,295.9009994,297.8051643732193,329.4245250238033,314.70747497619664,49.96525364836689,2.7102900070696023,3.4747839196809878,-0.7644939126113854,1.0061624649859944,0.19999999999998863,0.00043306112348440173,7.109999999999957,0.01302276664192048,-0.7000000000000455,0.0027530314278645385,3.4799999999999613,-0.024715416975995885,14.669999999999959,-0.016920316753278763,142.4764677139998,136.91495510999997,100.21818990549997,-0.0045629205815815865
